public_filename	dataset	public_class_label	original_clip_id	title	creator	source_url	license_name	license_url	changes
FSD50K_79133_0.093_4.075_sr32000.wav	FSD50K	Eating	79133	eating kettle chip.wav	bsung88	https://freesound.org/s/79133/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_79133_4.284_10.682_sr32000.wav	FSD50K	Eating	79133	eating kettle chip.wav	bsung88	https://freesound.org/s/79133/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_81866_1.103_1.533_sr32000.wav	FSD50K	Eating	81866	eating carrot.aif	Eelke	https://freesound.org/s/81866/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_81866_2.450_2.728_sr32000.wav	FSD50K	Eating	81866	eating carrot.aif	Eelke	https://freesound.org/s/81866/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82604_0.627_1.126_sr32000.wav	FSD50K	Eating	82604	01331 one bite of carrot 2.wav	Robinhood76	https://freesound.org/s/82604/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_0.615_0.964_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_1.173_1.509_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_1.683_2.148_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_10.565_10.879_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_11.749_12.132_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_12.399_12.690_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_12.899_13.630_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_14.153_14.454_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_2.322_2.821_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_3.587_3.971_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_4.203_5.793_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_5.968_6.327_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_6.502_6.815_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_7.001_7.338_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_8.127_8.510_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_82692_8.696_9.764_sr32000.wav	FSD50K	Eating	82692	01332 eating biting 2.wav	Robinhood76	https://freesound.org/s/82692/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_87072_0.070_1.254_sr32000.wav	FSD50K	Eating	87072	01436 crunch eat 1.wav	Robinhood76	https://freesound.org/s/87072/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_87085_0.070_0.627_sr32000.wav	FSD50K	Eating	87085	chips.wav	Miki_Loz	https://freesound.org/s/87085/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_87085_1.010_1.289_sr32000.wav	FSD50K	Eating	87085	chips.wav	Miki_Loz	https://freesound.org/s/87085/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_87085_1.556_2.020_sr32000.wav	FSD50K	Eating	87085	chips.wav	Miki_Loz	https://freesound.org/s/87085/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_87277_0.290_12.028_sr32000.wav	FSD50K	Eating	87277	01441 cookie crunch 2.wav	Robinhood76	https://freesound.org/s/87277/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_88454_0.000_2.618_sr32000.wav	FSD50K	Eating	88454	Cereales.wav	davidou	https://freesound.org/s/88454/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_89369_0.058_0.859_sr32000.wav	FSD50K	Eating	89369	CeleryBite2.wav	zimbot	https://freesound.org/s/89369/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_89370_0.058_0.453_sr32000.wav	FSD50K	Eating	89370	CeleryBite3_and_Chew.wav	zimbot	https://freesound.org/s/89370/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_89976_10.159_10.519_sr32000.wav	FSD50K	Eating	89976	1AT05_2.WAV	gmosser	https://freesound.org/s/89976/	CC Sampling+ 1.0	http://creativecommons.org/licenses/sampling+/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_89976_10.925_11.912_sr32000.wav	FSD50K	Eating	89976	1AT05_2.WAV	gmosser	https://freesound.org/s/89976/	CC Sampling+ 1.0	http://creativecommons.org/licenses/sampling+/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_89976_12.121_12.643_sr32000.wav	FSD50K	Eating	89976	1AT05_2.WAV	gmosser	https://freesound.org/s/89976/	CC Sampling+ 1.0	http://creativecommons.org/licenses/sampling+/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_89976_12.875_13.177_sr32000.wav	FSD50K	Eating	89976	1AT05_2.WAV	gmosser	https://freesound.org/s/89976/	CC Sampling+ 1.0	http://creativecommons.org/licenses/sampling+/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_89976_15.999_16.800_sr32000.wav	FSD50K	Eating	89976	1AT05_2.WAV	gmosser	https://freesound.org/s/89976/	CC Sampling+ 1.0	http://creativecommons.org/licenses/sampling+/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_89976_2.717_5.747_sr32000.wav	FSD50K	Eating	89976	1AT05_2.WAV	gmosser	https://freesound.org/s/89976/	CC Sampling+ 1.0	http://creativecommons.org/licenses/sampling+/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_91980_0.720_1.962_sr32000.wav	FSD50K	Eating	91980	chewing gum 2.mp3	jontahontas	https://freesound.org/s/91980/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_91980_2.473_3.855_sr32000.wav	FSD50K	Eating	91980	chewing gum 2.mp3	jontahontas	https://freesound.org/s/91980/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_91980_4.365_4.888_sr32000.wav	FSD50K	Eating	91980	chewing gum 2.mp3	jontahontas	https://freesound.org/s/91980/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_91980_5.120_8.104_sr32000.wav	FSD50K	Eating	91980	chewing gum 2.mp3	jontahontas	https://freesound.org/s/91980/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_91980_8.290_8.986_sr32000.wav	FSD50K	Eating	91980	chewing gum 2.mp3	jontahontas	https://freesound.org/s/91980/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_96891_0.313_4.017_sr32000.wav	FSD50K	Eating	96891	Cereal Chomp.mp3	TinyJiro	https://freesound.org/s/96891/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_96891_4.180_4.667_sr32000.wav	FSD50K	Eating	96891	Cereal Chomp.mp3	TinyJiro	https://freesound.org/s/96891/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_96891_4.911_6.920_sr32000.wav	FSD50K	Eating	96891	Cereal Chomp.mp3	TinyJiro	https://freesound.org/s/96891/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_151218_0.104_0.615_sr32000.wav	FSD50K	Sniffing	151218	Sniff	OwlStorm	https://freesound.org/s/151218/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_157304_0.987_1.242_sr32000.wav	FSD50K	Sniffing	157304	Sniffles.mp3	husky70	https://freesound.org/s/157304/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_157304_2.194_2.473_sr32000.wav	FSD50K	Sniffing	157304	Sniffles.mp3	husky70	https://freesound.org/s/157304/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_157304_3.587_4.017_sr32000.wav	FSD50K	Sniffing	157304	Sniffles.mp3	husky70	https://freesound.org/s/157304/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_172190_0.952_1.219_sr32000.wav	FSD50K	Sniffing	172190	sniff.wav	MathiasR	https://freesound.org/s/172190/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_172190_1.823_2.171_sr32000.wav	FSD50K	Sniffing	172190	sniff.wav	MathiasR	https://freesound.org/s/172190/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_217940_0.058_0.964_sr32000.wav	FSD50K	Sniffing	217940	Smell02.wav	Otakua	https://freesound.org/s/217940/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_217941_0.000_1.550_sr32000.wav	FSD50K	Sniffing	217941	Smell01.wav	Otakua	https://freesound.org/s/217941/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_217956_0.023_1.138_sr32000.wav	FSD50K	Sniffing	217956	Smell04.wav	Otakua	https://freesound.org/s/217956/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_218307_2.183_2.438_sr32000.wav	FSD50K	Sniffing	218307	Girl, female, sniffing.wav	SpliceSound	https://freesound.org/s/218307/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_219907_0.000_0.464_sr32000.wav	FSD50K	Sniffing	219907	Snif03.wav	Otakua	https://freesound.org/s/219907/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_219908_0.058_0.546_sr32000.wav	FSD50K	Sniffing	219908	SnifShort01.wav	Otakua	https://freesound.org/s/219908/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_219911_0.058_1.080_sr32000.wav	FSD50K	Sniffing	219911	Smell03.wav	Otakua	https://freesound.org/s/219911/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_219912_0.023_1.184_sr32000.wav	FSD50K	Sniffing	219912	Smell05.wav	Otakua	https://freesound.org/s/219912/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_219914_0.046_0.836_sr32000.wav	FSD50K	Sniffing	219914	Snif02.wav	Otakua	https://freesound.org/s/219914/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_222885_0.186_1.614_sr32000.wav	FSD50K	Sniffing	222885	Stuffy Nose.wav	thatchee	https://freesound.org/s/222885/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_24973_0.267_0.731_sr32000.wav	FSD50K	Sniffing	24973	20061105.sniffing.01.wav	dobroide	https://freesound.org/s/24973/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_24973_1.765_2.136_sr32000.wav	FSD50K	Sniffing	24973	20061105.sniffing.01.wav	dobroide	https://freesound.org/s/24973/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_24974_0.418_0.894_sr32000.wav	FSD50K	Sniffing	24974	20061105.sniffing.02.wav	dobroide	https://freesound.org/s/24974/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_24974_1.800_2.589_sr32000.wav	FSD50K	Sniffing	24974	20061105.sniffing.02.wav	dobroide	https://freesound.org/s/24974/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_257919_0.139_0.441_sr32000.wav	FSD50K	Sniffing	257919	sniffing.wav	erikschenkel	https://freesound.org/s/257919/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_257919_1.521_2.183_sr32000.wav	FSD50K	Sniffing	257919	sniffing.wav	erikschenkel	https://freesound.org/s/257919/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_257919_12.713_13.456_sr32000.wav	FSD50K	Sniffing	257919	sniffing.wav	erikschenkel	https://freesound.org/s/257919/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_257919_13.793_14.303_sr32000.wav	FSD50K	Sniffing	257919	sniffing.wav	erikschenkel	https://freesound.org/s/257919/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_257919_14.745_16.904_sr32000.wav	FSD50K	Sniffing	257919	sniffing.wav	erikschenkel	https://freesound.org/s/257919/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_257919_17.694_17.961_sr32000.wav	FSD50K	Sniffing	257919	sniffing.wav	erikschenkel	https://freesound.org/s/257919/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_257919_2.856_4.586_sr32000.wav	FSD50K	Sniffing	257919	sniffing.wav	erikschenkel	https://freesound.org/s/257919/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_257919_5.770_7.384_sr32000.wav	FSD50K	Sniffing	257919	sniffing.wav	erikschenkel	https://freesound.org/s/257919/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_325651_0.128_0.720_sr32000.wav	FSD50K	Sniffing	325651	Wet sniff 	Hourofmidnight	https://freesound.org/s/325651/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_325780_0.081_1.382_sr32000.wav	FSD50K	Sniffing	325780	Girl Sniffing a long dry sniff.wav	150118NicoleKalamer	https://freesound.org/s/325780/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_325781_0.012_1.045_sr32000.wav	FSD50K	Sniffing	325781	Girl sniffing a harsh dry sniff.wav	150118NicoleKalamer	https://freesound.org/s/325781/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_325782_0.000_1.045_sr32000.wav	FSD50K	Sniffing	325782	Girl sniffing a short dry sniff.wav	150118NicoleKalamer	https://freesound.org/s/325782/	CC BY-NC 3.0	http://creativecommons.org/licenses/by-nc/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_327087_0.279_1.730_sr32000.wav	FSD50K	Sniffing	327087	sniff.wav	150134	https://freesound.org/s/327087/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_327087_1.974_2.496_sr32000.wav	FSD50K	Sniffing	327087	sniff.wav	150134	https://freesound.org/s/327087/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_327087_3.518_5.062_sr32000.wav	FSD50K	Sniffing	327087	sniff.wav	150134	https://freesound.org/s/327087/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_327087_5.352_6.060_sr32000.wav	FSD50K	Sniffing	327087	sniff.wav	150134	https://freesound.org/s/327087/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_327087_7.163_8.081_sr32000.wav	FSD50K	Sniffing	327087	sniff.wav	150134	https://freesound.org/s/327087/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_327087_8.731_15.964_sr32000.wav	FSD50K	Sniffing	327087	sniff.wav	150134	https://freesound.org/s/327087/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_346024_0.139_0.418_sr32000.wav	FSD50K	Sniffing	346024	Sniffing, Short, A.wav	InspectorJ	https://freesound.org/s/346024/	CC BY 3.0	http://creativecommons.org/licenses/by/3.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_346671_0.116_0.778_sr32000.wav	FSD50K	Sniffing	346671	Sniffles_10.wav	Adam_N	https://freesound.org/s/346671/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_346672_0.255_0.580_sr32000.wav	FSD50K	Sniffing	346672	Sniffles_02.wav	Adam_N	https://freesound.org/s/346672/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_346677_0.232_0.639_sr32000.wav	FSD50K	Sniffing	346677	Sniffles_05.wav	Adam_N	https://freesound.org/s/346677/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_346678_0.383_1.010_sr32000.wav	FSD50K	Sniffing	346678	Sniffles_04.wav	Adam_N	https://freesound.org/s/346678/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_346679_0.163_0.488_sr32000.wav	FSD50K	Sniffing	346679	Sniffles_03.wav	Adam_N	https://freesound.org/s/346679/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_346680_0.917_1.207_sr32000.wav	FSD50K	Sniffing	346680	Sniffles_08.wav	Adam_N	https://freesound.org/s/346680/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_346681_0.267_1.045_sr32000.wav	FSD50K	Sniffing	346681	Sniffles_07.wav	Adam_N	https://freesound.org/s/346681/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_352964_0.755_1.312_sr32000.wav	FSD50K	Sniffing	352964	HumanSniffing.wav	Shain_T	https://freesound.org/s/352964/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_352964_10.635_10.890_sr32000.wav	FSD50K	Sniffing	352964	HumanSniffing.wav	Shain_T	https://freesound.org/s/352964/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_352964_11.227_12.109_sr32000.wav	FSD50K	Sniffing	352964	HumanSniffing.wav	Shain_T	https://freesound.org/s/352964/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_352964_12.399_13.061_sr32000.wav	FSD50K	Sniffing	352964	HumanSniffing.wav	Shain_T	https://freesound.org/s/352964/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_352964_13.386_14.002_sr32000.wav	FSD50K	Sniffing	352964	HumanSniffing.wav	Shain_T	https://freesound.org/s/352964/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
FSD50K_352964_2.113_2.635_sr32000.wav	FSD50K	Sniffing	352964	HumanSniffing.wav	Shain_T	https://freesound.org/s/352964/	CC0 1.0	http://creativecommons.org/publicdomain/zero/1.0/	cropped/segmented from FSD50K source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
