public_filename	dataset	public_class_label	original_clip_id	title	creator	source_url	license_name	changes
ESC-50_2-119748-A-38_0.290_4.946_sr16000.wav	ESC-50	Clock Ticking	2-119748-A.ogg	Clock Tickinging.wav	jesabat	http://www.freesound.org/people/jesabat/sounds/119748/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-127108-A-38_0.000_4.946_sr16000.wav	ESC-50	Clock Ticking	2-127108-A.ogg	grandfather_clock_ticking_60_seconds.wav	joedeshon	http://www.freesound.org/people/joedeshon/sounds/127108/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-131943-A-38_0.000_5.000_sr16000.wav	ESC-50	Clock Ticking	2-131943-A.ogg	Wind up clock with twin bell alarm	AngryAdam	http://www.freesound.org/people/AngryAdam/sounds/131943/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-134700-A-38_0.186_5.000_sr16000.wav	ESC-50	Clock Ticking	2-134700-A.ogg	wall clock tw2.WAV	Setuniman	http://www.freesound.org/people/Setuniman/sounds/134700/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-135728-A-38_0.000_5.000_sr16000.wav	ESC-50	Clock Ticking	2-135728-A.ogg	tickende-uhr-fewo-leipzig.wav	massenbachhausen	http://www.freesound.org/people/massenbachhausen/sounds/135728/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-140147-A-38_0.000_4.923_sr16000.wav	ESC-50	Clock Ticking	2-140147-A.ogg	Mantel Clock Tickinging.wav	Tewkesound	http://www.freesound.org/people/Tewkesound/sounds/140147/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-141584-A-38_0.464_4.563_sr16000.wav	ESC-50	Clock Ticking	2-141584-A.ogg	Plastic Quartz Clock Ticking	MentalSanityOff	http://www.freesound.org/people/MentalSanityOff/sounds/141584/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_2-88724-A-38_0.395_5.000_sr16000.wav	ESC-50	Clock Ticking	2-88724-A.ogg	Cuckoo Clock-Twelve Noon.wav	lonemonk	http://www.freesound.org/people/lonemonk/sounds/88724/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-142593-A-38_0.035_5.000_sr16000.wav	ESC-50	Clock Ticking	3-142593-A.ogg	Ticking.aif	timgormly	http://www.freesound.org/people/timgormly/sounds/142593/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-143933-A-38_0.000_5.000_sr16000.wav	ESC-50	Clock Ticking	3-143933-A.ogg	clock.wav	wentzelj	http://www.freesound.org/people/wentzelj/sounds/143933/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-150363-A-38_0.012_4.992_sr16000.wav	ESC-50	Clock Ticking	3-150363-A.ogg	GB_wall.flac	Zbylut	http://www.freesound.org/people/Zbylut/sounds/150363/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-164688-A-38_0.058_4.876_sr16000.wav	ESC-50	Clock Ticking	3-164688-A.ogg	Ticking_clock.wav	Adam_N	http://www.freesound.org/people/Adam_N/sounds/164688/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-170377-A-38_0.406_4.551_sr16000.wav	ESC-50	Clock Ticking	3-170377-A.ogg	TicTac of a wall clock	felix.blume	http://www.freesound.org/people/felix.blume/sounds/170377/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-170383-A-38_0.093_5.000_sr16000.wav	ESC-50	Clock Ticking	3-170383-A.ogg	Cuckoo clock	finalCrystine	http://www.freesound.org/people/finalCrystine/sounds/170383/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-171012-A-38_0.464_4.551_sr16000.wav	ESC-50	Clock Ticking	3-171012-A.ogg	Tick 3.aif	Goup_1	http://www.freesound.org/people/Goup_1/sounds/171012/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_3-171041-A-38_0.000_5.000_sr16000.wav	ESC-50	Clock Ticking	3-171041-A.ogg	"Old Electromechanical Clock Tickinging ""Yantar"".wav"	ST303	http://www.freesound.org/people/ST303/sounds/171041/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-175945-A-38_0.023_5.000_sr16000.wav	ESC-50	Clock Ticking	4-175945-A.ogg	TimerRecording.wav	Ovaltine Vortex	http://www.freesound.org/people/Ovaltine%20Vortex/sounds/175945/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-179984-A-38_0.871_4.865_sr16000.wav	ESC-50	Clock Ticking	4-179984-A.ogg	Ansonia Clock Strikes 11	kangaroovindaloo	http://www.freesound.org/people/kangaroovindaloo/sounds/179984/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-181035-A-38_0.093_4.296_sr16000.wav	ESC-50	Clock Ticking	4-181035-A.ogg	Tick Tock Clock - Close Mic.wav	Toby_Crane	http://www.freesound.org/people/Toby_Crane/sounds/181035/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-181865-A-38_0.023_5.000_sr16000.wav	ESC-50	Clock Ticking	4-181865-A.ogg	Ticking Clock	LeoDeSafo	http://www.freesound.org/people/LeoDeSafo/sounds/181865/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-188033-A-38_0.139_4.249_sr16000.wav	ESC-50	Clock Ticking	4-188033-A.ogg	Ticking Clock	AntumDeluge	http://www.freesound.org/people/AntumDeluge/sounds/188033/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-191327-A-38_0.348_4.528_sr16000.wav	ESC-50	Clock Ticking	4-191327-A.ogg	TICKTOCK.wav	needforsuv	http://www.freesound.org/people/needforsuv/sounds/191327/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-194711-A-38_0.023_4.957_sr16000.wav	ESC-50	Clock Ticking	4-194711-A.ogg	Old 60s soviet Clock Tickinging	doxent	http://www.freesound.org/people/doxent/sounds/194711/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_4-198965-A-38_0.023_5.000_sr16000.wav	ESC-50	Clock Ticking	4-198965-A.ogg	mantelclock.wav	photog123	http://www.freesound.org/people/photog123/sounds/198965/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-201194-A-38_0.000_4.934_sr16000.wav	ESC-50	Clock Ticking	5-201194-A.ogg	Mechanical Clock Tickinging	opticalnoise	http://www.freesound.org/people/opticalnoise/sounds/201194/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-208624-A-38_0.232_4.888_sr16000.wav	ESC-50	Clock Ticking	5-208624-A.ogg	Old Clock Tickinging	LanDub	http://www.freesound.org/people/LanDub/sounds/208624/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-209698-A-38_0.174_5.000_sr16000.wav	ESC-50	Clock Ticking	5-209698-A.ogg	Analog Timer	EagleStealthTeam	http://www.freesound.org/people/EagleStealthTeam/sounds/209698/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-209833-A-38_0.128_4.992_sr16000.wav	ESC-50	Clock Ticking	5-209833-A.ogg	Old Clock Ticking Tock	spaceemotion	http://www.freesound.org/people/spaceemotion/sounds/209833/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-210571-A-38_0.221_4.377_sr16000.wav	ESC-50	Clock Ticking	5-210571-A.ogg	wall_clock.wav	Sclolex	http://www.freesound.org/people/Sclolex/sounds/210571/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-212181-A-38_0.244_4.389_sr16000.wav	ESC-50	Clock Ticking	5-212181-A.ogg	Loopable Ticking Clock	OwlStorm	http://www.freesound.org/people/OwlStorm/sounds/212181/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-219342-A-38_0.697_4.899_sr16000.wav	ESC-50	Clock Ticking	5-219342-A.ogg	clock.wav	fatbass	http://www.freesound.org/people/fatbass/sounds/219342/	CC0	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
ESC-50_5-235671-A-38_0.000_5.000_sr16000.wav	ESC-50	Clock Ticking	5-235671-A.ogg	Clock Ticking.aif	gpenn76	http://www.freesound.org/people/gpenn76/sounds/235671/	CC-BY	noise-reduced; cropped/segmented from ESC-50 source audio; resampled to 16 kHz; used as source material for synthetic soundscape generation
